file,run_name,final_train_perplexity,final_val_perplexity,final_train_loss,final_val_loss,parameter_count,training_time_sec,seed,hp.local_rank,hp.deepspeed_config,hp.use_deepspeed,hp.local_batch_size,hp.use_gpu_amount,hp.learning_rate,hp.validate_every_steps,hp.save_checkpoint_every_steps,hp.generate_every,hp.seq_len,hp.total_tokens,hp.epochs,hp.grad_clip_norm,hp.beta1,hp.beta2,hp.weight_decay,hp.tokenizer_path,hp.ngrc_d_model,hp.ngrc_lag,hp.ngrc_poly_degree,hp.ngrc_max_cross_terms,hp.ngrc_readout_rank,hp.ngrc_embed_frozen,hp.ngrc_training,hp.ngrc_loss,hp.ngrc_ridge_alpha,hp.ngrc_ridge_max_batches,hp.dataset_path,hp.val_dataset_path,hp.wandb_project,hp.wandb_run_name,hp.api_file,hp.hf_repo,hp.hf_private,hp.enable_compile,hp.ngrc_feature
../reports_ngrc/NGRC_LM(23.76M_d128_lag16_poly3_rank512_lr0.0005_bs200_seq256_20251214-103812_report.txt,NGRC_LM(23.76M_d128_lag16_poly3_rank512_lr0.0005_bs200_seq256_20251214-103812,341.5501988028787,345.0709334152821,5.833494663238525,5.84375,23757312,330.89928126335144,4684659,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,128,16,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(23.76M_d128_lag48_poly1_rank512_lr0.0005_bs200_seq256_20251216-165417_report.txt,NGRC_LM(23.76M_d128_lag48_poly1_rank512_lr0.0005_bs200_seq256_20251216-165417,519.4098048275775,471.65604418826433,6.252693176269531,6.15625,23757312,338.03758335113525,3807525,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,128,48,1.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(23.81M_d64_lag32_poly5_rank512_lr0.0005_bs200_seq256_20251216-163026_report.txt,NGRC_LM(23.81M_d64_lag32_poly5_rank512_lr0.0005_bs200_seq256_20251216-163026,430.89998382327565,416.23499808144635,6.065876007080078,6.03125,23806464,348.4867465496063,4820645,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,64,32,5.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(24.54M_d128_lag20_poly3_rank512_lr0.0005_bs200_seq256_20251216-232810_report.txt,NGRC_LM(24.54M_d128_lag20_poly3_rank512_lr0.0005_bs200_seq256_20251216-232810,341.5832617597807,314.1906602856942,5.833591461181641,5.75,24543744,328.2040934562683,2425207,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,128,20,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(24.81M_d128_lag16_poly4_rank512_lr0.0005_bs200_seq256_20251216-170400_report.txt,NGRC_LM(24.81M_d128_lag16_poly4_rank512_lr0.0005_bs200_seq256_20251216-170400,319.20906121615735,295.1548104863723,5.765846252441406,5.6875,24805888,340.6239869594574,1718761,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,128,16,4.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(24.81M_d128_lag32_poly2_rank512_lr0.0005_bs200_seq256_20251214-103723_report.txt,NGRC_LM(24.81M_d128_lag32_poly2_rank512_lr0.0005_bs200_seq256_20251214-103723,413.53676324610524,391.0165943978527,6.024746417999268,5.96875,24805888,351.6216175556183,2324355,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,128,32,2.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(24.81M_d128_lag64_poly1_rank512_lr0.0005_bs200_seq256_20251214-104019_report.txt,NGRC_LM(24.81M_d128_lag64_poly1_rank512_lr0.0005_bs200_seq256_20251214-104019,523.1167788430415,534.4563168515505,6.259804725646973,6.28125,24805888,360.548707485199,4689260,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,128,64,1.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(24.86M_d64_lag32_poly6_rank512_lr0.0005_bs200_seq256_20251216-163033_report.txt,NGRC_LM(24.86M_d64_lag32_poly6_rank512_lr0.0005_bs200_seq256_20251216-163033,480.68716543556695,429.4477152409339,6.1752166748046875,6.0625,24855040,373.8089454174042,2751880,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,64,32,6.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(24.86M_d64_lag48_poly4_rank512_lr0.0005_bs200_seq256_20251216-163750_report.txt,NGRC_LM(24.86M_d64_lag48_poly4_rank512_lr0.0005_bs200_seq256_20251216-163750,457.04118279072424,403.4287934927351,6.1247735023498535,6.0,24855040,377.0386173725128,4416451,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,64,48,4.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(24.86M_d64_lag64_poly3_rank512_lr0.0005_bs200_seq256_20251214-100614_report.txt,NGRC_LM(24.86M_d64_lag64_poly3_rank512_lr0.0005_bs200_seq256_20251214-100614,475.9125357378475,416.23499808144635,6.165234088897705,6.03125,24855040,379.1011292934418,1472622,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,64,64,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(25.53M_d128_lag25_poly3_rank512_lr0.0005_bs200_seq256_20251216-233522_report.txt,NGRC_LM(25.53M_d128_lag25_poly3_rank512_lr0.0005_bs200_seq256_20251216-233522,344.6330344409572,314.1906602856942,5.842480182647705,5.75,25526784,347.73181557655334,3772489,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,128,25,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(25.85M_d128_lag16_poly5_rank512_lr0.0005_bs200_seq256_20251216-170530_report.txt,NGRC_LM(25.85M_d128_lag16_poly5_rank512_lr0.0005_bs200_seq256_20251216-170530,310.9368046851998,304.5240299109616,5.739589691162109,5.71875,25854464,359.6077699661255,1246091,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,128,16,5.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(26.43M_d64_lag48_poly5_rank512_lr0.0005_bs200_seq256_20251216-163756_report.txt,NGRC_LM(26.43M_d64_lag48_poly5_rank512_lr0.0005_bs200_seq256_20251216-163756,448.5255350966542,443.0798490653855,6.105965614318848,6.09375,26427904,381.7000517845154,1819184,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,64,48,5.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(26.51M_d128_lag30_poly3_rank512_lr0.0005_bs200_seq256_20251216-234254_report.txt,NGRC_LM(26.51M_d128_lag30_poly3_rank512_lr0.0005_bs200_seq256_20251216-234254,349.5044734757954,314.1906602856942,5.856516361236572,5.75,26509824,372.0890681743622,1958636,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,128,30,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(26.67M_d256_lag5_poly3_rank512_lr0.0005_bs200_seq256_20251216-235047_report.txt,NGRC_LM(26.67M_d256_lag5_poly3_rank512_lr0.0005_bs200_seq256_20251216-235047,261.6236260145009,324.16414244755515,5.566906929016113,5.78125,26673664,350.6041302680969,1502849,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,256,5,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(26.90M_d128_lag32_poly3_rank512_lr0.0005_bs200_seq256_20251214-104542_report.txt,NGRC_LM(26.90M_d128_lag32_poly3_rank512_lr0.0005_bs200_seq256_20251214-104542,347.01139047360783,356.0246606707791,5.849357604980469,5.875,26903040,378.9231503009796,1204062,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,128,32,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(26.90M_d128_lag96_poly1_rank512_lr0.0005_bs200_seq256_20251216-170139_report.txt,NGRC_LM(26.90M_d128_lag96_poly1_rank512_lr0.0005_bs200_seq256_20251216-170139,546.072906277721,518.012824668342,6.302752494812012,6.25,26903040,423.3244934082031,1743803,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,128,96,1.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(26.95M_d64_lag128_poly2_rank512_lr0.0005_bs200_seq256_20251214-100944_report.txt,NGRC_LM(26.95M_d64_lag128_poly2_rank512_lr0.0005_bs200_seq256_20251214-100944,572.5958523378814,586.9854309417088,6.350180149078369,6.375,26952192,432.95341539382935,2585711,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,64,128,2.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(26.95M_d64_lag256_poly1_rank512_lr0.0005_bs200_seq256_20251214-101708_report.txt,NGRC_LM(26.95M_d64_lag256_poly1_rank512_lr0.0005_bs200_seq256_20251214-101708,814.4645153364638,802.313957927379,6.702530860900879,6.6875,26952192,458.58979868888855,2841336,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,64,256,1.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(26.95M_d64_lag64_poly4_rank512_lr0.0005_bs200_seq256_20251216-164548_report.txt,NGRC_LM(26.95M_d64_lag64_poly4_rank512_lr0.0005_bs200_seq256_20251216-164548,467.90302843607236,391.0165943978527,6.148261070251465,5.96875,26952192,413.6354308128357,2170737,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,64,64,4.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(28.00M_d64_lag96_poly3_rank512_lr0.0005_bs200_seq256_20251216-164519_report.txt,NGRC_LM(28.00M_d64_lag96_poly3_rank512_lr0.0005_bs200_seq256_20251216-164519,488.5598783645171,416.23499808144635,6.19146203994751,6.03125,28000768,433.8016881942749,3278205,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,64,96,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(28.64M_d256_lag10_poly3_rank512_lr0.0005_bs200_seq256_20251216-235823_report.txt,NGRC_LM(28.64M_d256_lag10_poly3_rank512_lr0.0005_bs200_seq256_20251216-235823,258.81381742699847,314.1906602856942,5.5561089515686035,5.75,28639744,360.450483083725,2208192,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,256,10,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(29.00M_d128_lag128_poly1_rank512_lr0.0005_bs200_seq256_20251214-104808_report.txt,NGRC_LM(29.00M_d128_lag128_poly1_rank512_lr0.0005_bs200_seq256_20251214-104808,569.7638611500624,457.14471326890896,6.345221996307373,6.125,29000192,483.9580249786377,2692581,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,128,128,1.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(29.00M_d128_lag32_poly4_rank512_lr0.0005_bs200_seq256_20251216-171126_report.txt,NGRC_LM(29.00M_d128_lag32_poly4_rank512_lr0.0005_bs200_seq256_20251216-171126,340.36157443873276,314.1906602856942,5.830008506774902,5.75,29000192,415.0160827636719,1903493,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,128,32,4.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(29.00M_d128_lag64_poly2_rank512_lr0.0005_bs200_seq256_20251214-104521_report.txt,NGRC_LM(29.00M_d128_lag64_poly2_rank512_lr0.0005_bs200_seq256_20251214-104521,440.9662213687479,429.4477152409339,6.088968276977539,6.0625,29000192,419.2999231815338,3642527,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,128,64,2.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(29.05M_d64_lag64_poly5_rank512_lr0.0005_bs200_seq256_20251216-164558_report.txt,NGRC_LM(29.05M_d64_lag64_poly5_rank512_lr0.0005_bs200_seq256_20251216-164558,470.3388300958249,443.0798490653855,6.153453350067139,6.09375,29049344,433.99973797798157,1610759,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,64,64,5.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(30.05M_d128_lag48_poly3_rank512_lr0.0005_bs200_seq256_20251216-171027_report.txt,NGRC_LM(30.05M_d128_lag48_poly3_rank512_lr0.0005_bs200_seq256_20251216-171027,357.2587850452413,345.0709334152821,5.87846040725708,5.84375,30048768,440.8674774169922,4286011,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,128,48,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(30.61M_d256_lag15_poly3_rank512_lr0.0005_bs200_seq256_20251217-000607_report.txt,NGRC_LM(30.61M_d256_lag15_poly3_rank512_lr0.0005_bs200_seq256_20251217-000607,264.0129899453882,260.4732060371668,5.575998306274414,5.5625,30605824,419.6845028400421,1737553,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,256,15,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(31.00M_d256_lag48_poly1_rank512_lr0.0005_bs200_seq256_20251216-173310_report.txt,NGRC_LM(31.00M_d256_lag48_poly1_rank512_lr0.0005_bs200_seq256_20251216-173310,416.6071089262198,356.0246606707791,6.032143592834473,5.875,30999040,454.4245443344116,1858397,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,256,48,1.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(31.10M_d128_lag32_poly5_rank512_lr0.0005_bs200_seq256_20251216-171311_report.txt,NGRC_LM(31.10M_d128_lag32_poly5_rank512_lr0.0005_bs200_seq256_20251216-171311,341.55622481760565,324.16414244755515,5.833512306213379,5.78125,31097344,446.46412348747253,1719490,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,128,32,5.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(31.15M_d64_lag128_poly3_rank512_lr0.0005_bs200_seq256_20251214-101420_report.txt,NGRC_LM(31.15M_d64_lag128_poly3_rank512_lr0.0005_bs200_seq256_20251214-101420,491.8498676876715,486.6280141983472,6.198173522949219,6.1875,31146496,502.6738007068634,4148405,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,64,128,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(31.15M_d64_lag96_poly4_rank512_lr0.0005_bs200_seq256_20251216-165423_report.txt,NGRC_LM(31.15M_d64_lag96_poly4_rank512_lr0.0005_bs200_seq256_20251216-165423,488.7241452441127,443.0798490653855,6.191798210144043,6.09375,31146496,477.0041766166687,4874533,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,64,96,4.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(32.57M_d256_lag20_poly3_rank512_lr0.0005_bs200_seq256_20251217-001454_report.txt,NGRC_LM(32.57M_d256_lag20_poly3_rank512_lr0.0005_bs200_seq256_20251217-001454,267.1340079370922,277.272284523134,5.587750434875488,5.625,32571904,447.36987113952637,1832159,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,256,20,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(33.10M_d256_lag16_poly4_rank512_lr0.0005_bs200_seq256_20251216-173623_report.txt,NGRC_LM(33.10M_d256_lag16_poly4_rank512_lr0.0005_bs200_seq256_20251216-173623,256.90638985491717,268.7415131590023,5.548711776733398,5.59375,33096192,455.2212612628937,1305777,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,256,16,4.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(33.19M_d128_lag48_poly4_rank512_lr0.0005_bs200_seq256_20251216-172005_report.txt,NGRC_LM(33.19M_d128_lag48_poly4_rank512_lr0.0005_bs200_seq256_20251216-172005,378.80885818956784,334.45421691786504,5.9370317459106445,5.8125,33194496,595.441570520401,3399129,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,128,48,4.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(33.19M_d128_lag64_poly3_rank512_lr0.0005_bs200_seq256_20251214-105354_report.txt,NGRC_LM(33.19M_d128_lag64_poly3_rank512_lr0.0005_bs200_seq256_20251214-105354,367.93964996268227,356.0246606707791,5.907918930053711,5.875,33194496,488.4427008628845,3124646,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,128,64,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
