id,seed,final_train_perplexity,final_val_perplexity,model_path,msf_ppl,rho_act,fro_norm,w_mean,w_std,w_sign_ratio,w_skew,w_kurt,self_loops,deg_skew,deg_var,moment2_trace,moment3_trace,in_sum_var,out_sum_var,sign_balance_var
20250718-125856,69562,16223.99003397866,3377.8679316735347,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250718-125856'}/checkpoint_step6000_tokens98304000.pt,23243.36,,,,,,,,,,,,,,,
20250720-010954,191593,7946.621339723659,13359.726829661871,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250720-010954'}/checkpoint_step6000_tokens98304000.pt,25996.16,,,,,,,,,,,,,,,
20250721-171945,216569,111.52386943575443,148.4131591025766,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250721-171945'}/checkpoint_step6000_tokens98304000.pt,667.42,0.8059939150302956,255.00199657015565,2.8073737944384693e-05,0.17610828083250582,0.500113990932236,-0.001882339501373125,-0.0006608395849005966,34.0,0.6431462456283642,2.0292930603027344,0.0021980386839413257,0.00011586613872737497,0.9871670870425032,0.9918743936693137,0.03225037975936306
20250718-010717,321374,5646.451090550553,59874.14171519782,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250718-010717'}/checkpoint_step6000_tokens98304000.pt,15189.6,,,,,,,,,,,,,,,
20250722-114101,328634,340.00470815425825,304.5240299109616,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250722-114101'}/checkpoint_step6000_tokens98304000.pt,1454.8,0.974972758215255,275.0045989236905,-5.733202600824408e-05,0.1899236460345215,0.4999928456618478,0.00128503164210651,0.0029637344661890275,26.0,0.8038704057207031,2.0856285095214844,-0.0002099343100581751,6.350550987504856e-05,1.160546562932155,1.147289794252175,0.03219061093595994
20250721-211152,336023,895.4941412241585,1062.893303177624,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250721-211152'}/checkpoint_step6000_tokens98304000.pt,17512.68,,,,,,,,,,,,,,,
20250718-032115,435797,1794.826897467795,1698.498662260842,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250718-032115'}/checkpoint_step6000_tokens98304000.pt,6550.48,,,,,,,,,,,,,,,
20250724-161236,447122,130.5295547399764,162.99996726850102,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250724-161236'}/checkpoint_step6000_tokens98304000.pt,5784.8,0.9927146142612691,260.9104351366275,0.0002827663907854878,0.18019032412510685,0.5004845904066362,-0.0007824397850724095,-0.000298069509578891,28.0,0.7918659045556355,2.040771484375,0.00023922014248446116,-0.0008585709177444195,1.0390652554554263,1.043730103554575,0.03233122083288975
20250718-151303,469634,3363.765233559485,4914.768840299134,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250718-151303'}/checkpoint_step6000_tokens98304000.pt,30472.64,,,,,,,,,,,,,,,
20250721-030335,477887,1085.495528616351,1985.7461168433776,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250721-030335'}/checkpoint_step6000_tokens98304000.pt,7852.24,,,,,,,,,,,,,,,
20250720-030605,509971,106.46925057139634,143.8469662358426,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250720-030605'}/checkpoint_step6000_tokens98304000.pt,655.0,0.9855269080200303,252.4477397426739,3.480947816409234e-05,0.1743462248609734,0.5000417340174215,-0.0001644344834170836,0.003029836277989695,37.0,0.7036958415024681,2.00388240814209,0.00010523801230745807,-0.00035730856456792255,0.9635125911540063,0.9729873721788713,0.03227189604361906
20250722-221144,509971,106.44625492691856,139.42126035437516,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250722-221144'}/checkpoint_step6000_tokens98304000.pt,653.28,0.9851541438232114,252.4477397426739,3.480947816409234e-05,0.1743462248609734,0.5000417340174215,-0.0001644344834170836,0.003029836277989695,37.0,0.729620771465768,2.0973968505859375,0.00010553452648486879,6.684220430537718e-05,0.9635125911540063,0.9729873721788713,0.03227189604361906
20250723-000809,509971,106.45894506571994,143.8469662358426,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250723-000809'}/checkpoint_step6000_tokens98304000.pt,653.42,0.7785665844294106,252.44782943309949,3.481340091719469e-05,0.17434628680246678,0.5000417340174215,-0.00016437440629795907,0.0030307147894794717,37.0,0.6737622069424831,1.9570913314819336,-0.0005612504414258402,-0.0010475469373237255,0.9635129098101585,0.9729880843507935,0.03227189604361906
20250719-132130,572243,27151.032157538317,32048.31862582525,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250719-132130'}/checkpoint_step6000_tokens98304000.pt,30590.72,,,,,,,,,,,,,,,
20250719-191217,615727,1329.2731670184055,802.313957927379,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250719-191217'}/checkpoint_step6000_tokens98304000.pt,1581.88,0.5733485428845174,264.8899578228332,-0.00022588137825490414,0.18293792445263807,0.49924235739649486,0.0026525217488837733,-0.0033415772061533566,31.0,0.7300077624018735,2.0290212631225586,-0.0003355052872233359,0.00029115168203681143,1.0683125936038267,1.0676406785544974,0.032443415745389725
20250719-230452,826918,110.38947323198268,148.4131591025766,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250719-230452'}/checkpoint_step6000_tokens98304000.pt,548.22,0.9826987103754796,253.02555788675357,-5.862384207555837e-05,0.17474414786459866,0.4998883927506799,0.0011234745042904871,0.003495638528523859,26.0,0.744929791801323,2.0237884521484375,-0.00019531083932985169,-7.955201743549611e-05,0.9770965795730867,0.9749535375520746,0.032531443852874764
20250719-210847,842469,8450.297286361585,9774.184947038397,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250719-210847'}/checkpoint_step6000_tokens98304000.pt,18693.76,,,,,,,,,,,,,,,
20250719-112449,868671,2113.199972964094,3595.7216962228085,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250719-112449'}/checkpoint_step6000_tokens98304000.pt,20416.8,,,,,,,,,,,,,,,
20250721-191550,904477,3029.7325567736007,4337.268278483271,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250721-191550'}/checkpoint_step6000_tokens98304000.pt,12875.04,,,,,,,,,,,,,,,
20250718-172641,935598,9285.572377750374,8625.687941050362,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250718-172641'}/checkpoint_step6000_tokens98304000.pt,14263.04,,,,,,,,,,,,,,,
20250721-152314,986512,513.9693627541903,429.4477152409339,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250721-152314'}/checkpoint_step6000_tokens98304000.pt,998.18,0.07387710967783381,281.657619356205,0.0001351585626524691,0.19451729564853076,0.500197457661071,0.0005485558200592867,-0.0003295250263897209,22.0,0.7644520222116026,1.9027671813964844,6.34518877744247e-05,0.0010515012917587125,1.1957649167873856,1.2160818519334202,0.032184084966182455
20250814-185408,1009161,1033.5949866335025,1322.7920882144774,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250814-185408'}/checkpoint_step6000_tokens98304000.pt,3371.4,,,,,,,,,,,,,,,
20250813-020341,1288886,1042.620416596202,1167.3599206126853,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250813-020341'}/checkpoint_step6000_tokens98304000.pt,5548.72,,,,,,,,,,,,,,,
20250727-030225,1360681,115.98284444400568,148.4131591025766,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250727-030225'}/checkpoint_step6000_tokens98304000.pt,791.94,0.7819939721072675,253.56158094695613,0.00011052460205578503,0.175113558628144,0.5003057249257866,0.0014092700915277333,0.002837275733146072,29.0,0.8316093972971143,2.0359411239624023,0.0006011134768553453,9.989573514440463e-05,0.9822193134878836,0.9833178527812518,0.03208991785177637
20250814-165733,1466829,156.018328050871,179.02044192165667,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250814-165733'}/checkpoint_step6000_tokens98304000.pt,3543.72,0.9870965617496917,264.97672096233777,0.00022702655466965503,0.1829969705503933,0.5004891124195444,0.0002197205655459046,-0.0023400195439693405,27.0,0.7421119109871908,2.0612478256225586,0.0006003271013821811,-0.001440960344803707,1.0791200521250732,1.0700013988066033,0.032293270104956445
20250814-085200,1487329,121.70429089650712,168.17414165184545,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250814-085200'}/checkpoint_step6000_tokens98304000.pt,2496.28,0.9746293102839777,260.2145254978912,0.00017686372090533776,0.1797096768678611,0.5003963522240559,0.0003881633830124341,0.00788399813986107,32.0,0.7039626081861488,1.9163665771484375,-0.0005875662531146257,0.0010806783021708407,1.0264042967837814,1.0343109370787293,0.032321336455192626
20250730-010810,1665574,770.4766680345258,686.2554949467076,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250730-010810'}/checkpoint_step6000_tokens98304000.pt,1862.04,0.9936751777749562,303.73085608717076,0.00022957872259832534,0.20976150409378605,0.5003288580968965,0.0016400637648968102,0.0010239906850539882,40.0,0.8205034061327579,2.01529598236084,5.639773398314279e-05,0.0018201154530947674,1.40476875796495,1.4082729783502115,0.03239456854475445
20250728-101625,1802095,117.23848858788008,153.12429849019884,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250728-101625'}/checkpoint_step6000_tokens98304000.pt,1138.84,0.730825481554011,257.15161222396324,-0.00010674668218807217,0.17759306258025848,0.49980158843718464,0.0010595988870762507,-0.0014719753845064965,36.0,0.7327700815299736,1.9202728271484375,-0.00016645482123788205,-0.0006195045636738679,1.015094106573034,1.0119517671965923,0.03252409725063288
20250813-000704,2003755,1196.8365575830824,1131.4440316534813,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250813-000704'}/checkpoint_step6000_tokens98304000.pt,5336.52,,,,,,,,,,,,,,,
20250814-230836,2022206,1041.0505735226018,1131.4440316534813,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250814-230836'}/checkpoint_step6000_tokens98304000.pt,9348.64,,,,,,,,,,,,,,,
20250727-010603,2025974,122.18505588333213,179.02044192165667,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250727-010603'}/checkpoint_step6000_tokens98304000.pt,3253.76,0.9601197398566625,260.0906848178756,0.00018486929323109362,0.1796236276831999,0.5007073248905864,-0.0006807944166617887,-0.0004683329079973042,22.0,0.7136972380409377,2.0356712341308594,6.512773906483657e-05,0.0003777733904926191,1.0274094029917769,1.025811678666713,0.03225376540251534
20250814-205036,2382675,2185.239650887184,1322.7920882144774,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250814-205036'}/checkpoint_step6000_tokens98304000.pt,14374.4,,,,,,,,,,,,,,,
20250814-041712,2382711,880.0290429485867,1167.3599206126853,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250814-041712'}/checkpoint_step6000_tokens98304000.pt,4624.8,,,,,,,,,,,,,,,
20250726-230941,2423809,637.6946196346523,534.4563168515505,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250726-230941'}/checkpoint_step6000_tokens98304000.pt,1928.4,0.9764226815634895,293.71796711525,-0.00014675731617420088,0.2028473781076369,0.5001042148093775,-0.003144753932750988,0.001200176192738489,23.0,0.7684475088317962,2.0945892333984375,0.00119253195966738,0.0007125501323570566,1.3209734282427006,1.3188557083929142,0.0322796319573434
20250812-181700,2504390,109.8231794116884,143.8469662358426,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250812-181700'}/checkpoint_step6000_tokens98304000.pt,601.12,0.9976690807116494,253.88782820041757,-3.93819492441127e-06,0.17533857040841636,0.5004096984543065,0.00037919437516399006,-0.0046833857899888365,39.0,0.6961744856092055,2.007391929626465,0.000393411298572903,0.0008314166369245225,0.982110771035854,0.9802757724246258,0.032148325584084585
20250728-121302,2547316,142.31292304927527,190.56626845863,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250728-121302'}/checkpoint_step6000_tokens98304000.pt,5948.0,0.968513638860021,263.99584829275517,2.2999712563680317e-05,0.18232048637830853,0.5000465030427299,0.0015724338178828077,0.00412801840336563,29.0,0.6858938712603202,1.954833984375,0.0007969072970295545,0.0004936526565943355,1.0705002967974422,1.0701400068937772,0.03255083565788966
20250727-165722,2865305,113.32652422449956,143.8469662358426,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250727-165722'}/checkpoint_step6000_tokens98304000.pt,801.98,0.9941834522375881,256.9972033363152,4.9688691977142534e-05,0.17748742392149866,0.49994252678943196,-5.873770826740136e-05,0.002855090773998814,36.0,0.7169186778461414,2.0259666442871094,0.0005122952450760682,0.0010455467065916388,1.0115012264903105,1.0108546401459233,0.03227307153880001
20250814-125920,3016544,907.7247731024156,1030.191514142094,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250814-125920'}/checkpoint_step6000_tokens98304000.pt,3049.56,,,,,,,,,,,,,,,
20250727-185359,3221079,727.5047950878405,624.8427387029609,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250727-185359'}/checkpoint_step6000_tokens98304000.pt,1861.48,0.09842291890631126,300.7200511868159,0.00014005007998879132,0.2076831615779363,0.5004681319698125,-0.00036831871271839924,0.0018201674668949508,42.0,0.7586823756027742,2.025275230407715,-6.723276351779983e-05,-0.0005168915049778961,1.3744529703993829,1.3772200856344394,0.032517815351737464
20250814-105348,3264394,408.1714385806307,378.98627852215554,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250814-105348'}/checkpoint_step6000_tokens98304000.pt,1771.76,0.9875900345592372,276.1218888441269,8.013489775098232e-06,0.1906960503045311,0.49979896146785313,-0.0005666815196139059,-0.0015739278632009857,35.0,0.7038687691213358,2.0603857040405273,-0.0013713960541643971,0.001807637509494856,1.1610088979111404,1.181641713810158,0.03230716913085538
20250812-161417,3419954,104.69411815648743,143.8469662358426,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250812-161417'}/checkpoint_step6000_tokens98304000.pt,725.68,0.8933895813171052,252.57277342799384,5.6225637323937106e-05,0.17443219603240034,0.5003319628735775,-0.002073435562312941,0.0006049280362758758,30.0,0.5944064324197168,1.922255516052246,-0.001157880586527872,0.000624930524357667,0.9712762902579147,0.9799844947247907,0.03249140392303136
20250812-221028,3536541,109.4610784791558,168.17414165184545,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250812-221028'}/checkpoint_step6000_tokens98304000.pt,695.16,0.763738924149403,253.88401495869076,5.689749798803227e-05,0.17533588592845048,0.4998800475994019,0.0022581408197659665,-0.0007659838374984851,29.0,0.7739665328629773,1.9486656188964844,-0.0009976037325128927,0.0002754351620181165,0.9899058048421839,0.9872429341066744,0.03243942128342058
20250727-130235,3552516,4154.289865786993,13359.726829661871,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250727-130235'}/checkpoint_step6000_tokens98304000.pt,12680.4,,,,,,,,,,,,,,,
20250814-065005,3594819,8315.940141737792,5231.744197360583,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250814-065005'}/checkpoint_step6000_tokens98304000.pt,21381.44,,,,,,,,,,,,,,,
20250729-191841,3620679,118.27818394147636,162.99996726850102,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250729-191841'}/checkpoint_step6000_tokens98304000.pt,2668.8,0.9648692226580995,257.5205040265607,1.0624564725201093e-05,0.17784819633535998,0.49992321061658535,0.0018021994865611644,0.0041190082187192445,36.0,0.7913361611286319,2.080000877380371,2.577996394333387e-05,-0.0018594474163130402,1.0104842091572346,1.0076729102492425,0.032337900004359536
20250814-022010,3747174,2220.790253347163,2800.3508727251638,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250814-022010'}/checkpoint_step6000_tokens98304000.pt,17702.4,,,,,,,,,,,,,,,
20250729-211525,3882035,115.68540943174604,168.17414165184545,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250729-211525'}/checkpoint_step6000_tokens98304000.pt,801.3,0.6310842790310028,257.8218938133679,4.821886983796888e-05,0.1780566749186623,0.500437844241919,-0.00015433173220412698,9.92462366968816e-05,36.0,0.6880084294348209,1.8503942489624023,-0.0005010792487279444,6.76937324873406e-06,1.014809243085443,1.0168905834893973,0.032539638724589384
20250812-201349,4101502,109.85502363340332,153.12429849019884,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250812-201349'}/checkpoint_step6000_tokens98304000.pt,596.42,0.7985174401448938,251.84726068633154,3.2537774846131e-05,0.17393064955749268,0.49978298528306353,-9.440469449038192e-05,0.00204521838711047,30.0,0.8477711419124613,2.0409812927246094,-0.00100700258659186,0.0012149547709785081,0.9652837016800444,0.9679995746521258,0.03211922661129535
20250814-145554,4127349,1492.920876023486,1096.6331584284585,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250814-145554'}/checkpoint_step6000_tokens98304000.pt,20873.76,,,,,,,,,,,,,,,
20250727-150021,4159348,124.1927806559348,157.98498549518746,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250727-150021'}/checkpoint_step6000_tokens98304000.pt,2192.8,0.9923056780691386,259.64927705023234,-0.0001574002362557971,0.1793167562679292,0.499516378274224,-0.0003806136676637672,0.001628004615355394,29.0,0.7140114423175341,2.07806396484375,0.0003250202995203187,0.0007410117650586494,1.0325694674688124,1.0146486236322416,0.03256414541310702
20250724-180859,4186150,251.07030363588035,286.07385163895896,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250724-180859'}/checkpoint_step6000_tokens98304000.pt,5489.84,0.764479349150281,270.913317892352,1.9385852291084328e-05,0.1870964826234753,0.5004643083522562,-0.0005360316828778287,-0.0014396601611017523,35.0,0.8042305313754747,2.0193166732788086,0.0012469958272957919,-0.00011460630967690408,1.1169362105135194,1.1239499236114292,0.03258294175314712
20250726-211249,4632219,107.0172805739331,143.8469662358426,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250726-211249'}/checkpoint_step6000_tokens98304000.pt,672.68,0.9875809511542696,251.96472144445394,-0.00025078364710514836,0.1740110116199339,0.4991648566329271,0.0016133076417999134,0.0019136227590026422,29.0,0.8220532773325694,2.0811729431152344,-0.00015118153972862975,6.435038456299972e-05,0.9608322717671105,0.97303901826194,0.032143043126560605
20250729-231148,4693068,683.6299114655816,551.4217815078388,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250729-231148'}/checkpoint_step6000_tokens98304000.pt,1306.64,0.7908190704409677,293.0129783913788,4.329489515266344e-05,0.20235885839663656,0.500341017596508,-0.0032372346989665143,-0.00084404770838864,33.0,0.7493005939099829,1.9641485214233398,-0.00022428563582380825,0.0010261637782124616,1.3078283960981185,1.3081699639342337,0.03256253955994766
20250725-175804,6376404,2433.772541666509,3827.6258214399054,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250725-175804'}/checkpoint_step6000_tokens98304000.pt,22256.96,,,,,,,,,,,,,,,
20250725-202600,7654433,840.1036492454629,827.7821368360857,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250725-202600'}/checkpoint_step6000_tokens98304000.pt,3059.08,0.26366283621505276,311.10992573142073,-5.234531747664572e-05,0.21485583696903462,0.49986979452335734,-0.0003247582239160739,-0.0019138804309846158,42.0,0.7072824864203536,2.1209707260131836,-0.0007506117626383569,-0.00040674411616150935,1.486907644457209,1.4731285493473867,0.03205501149311155
